POSTCODE,TOTAL_HOUSEHOLD_COUNT,STATE,DOMINANT_MOSAIC_GROUP,DOMINANT_MOSAIC_TYPE,MOSAIC_GROUP_A,MOSAIC_GROUP_B,MOSAIC_GROUP_C,MOSAIC_GROUP_D,MOSAIC_GROUP_E,MOSAIC_GROUP_F,MOSAIC_GROUP_G,MOSAIC_GROUP_H,MOSAIC_GROUP_I,MOSAIC_GROUP_J,MOSAIC_GROUP_K,MOSAIC_GROUP_L,MOSAIC_GROUP_M,MOSAIC_GROUP_N,MOSAIC_TYPE_A01,MOSAIC_TYPE_A02,MOSAIC_TYPE_A03,MOSAIC_TYPE_A04,MOSAIC_TYPE_B05,MOSAIC_TYPE_B06,MOSAIC_TYPE_B07,MOSAIC_TYPE_C08,MOSAIC_TYPE_C09,MOSAIC_TYPE_C10,MOSAIC_TYPE_D11,MOSAIC_TYPE_D12,MOSAIC_TYPE_D13,MOSAIC_TYPE_E14,MOSAIC_TYPE_E15,MOSAIC_TYPE_E16,MOSAIC_TYPE_F17,MOSAIC_TYPE_F18,MOSAIC_TYPE_F19,MOSAIC_TYPE_F20,MOSAIC_TYPE_G21,MOSAIC_TYPE_G22,MOSAIC_TYPE_G23,MOSAIC_TYPE_G24,MOSAIC_TYPE_H25,MOSAIC_TYPE_H26,MOSAIC_TYPE_H27,MOSAIC_TYPE_I28,MOSAIC_TYPE_I29,MOSAIC_TYPE_I30,MOSAIC_TYPE_J31,MOSAIC_TYPE_J32,MOSAIC_TYPE_J33,MOSAIC_TYPE_J34,MOSAIC_TYPE_J35,MOSAIC_TYPE_K36,MOSAIC_TYPE_K37,MOSAIC_TYPE_K38,MOSAIC_TYPE_K39,MOSAIC_TYPE_K40,MOSAIC_TYPE_L41,MOSAIC_TYPE_L42,MOSAIC_TYPE_L43,MOSAIC_TYPE_L44,MOSAIC_TYPE_M45,MOSAIC_TYPE_M46,MOSAIC_TYPE_M47,MOSAIC_TYPE_M48,MOSAIC_TYPE_N49,MOSAIC_TYPE_N50,MOSAIC_TYPE_N51,MOSAIC_TYPE_N52
5158,9706,SA,M,M45,238,0,346,1263,488,2173,0,168,617,171,7,253,3873,109,0,0,51,187,0,0,0,22,324,0,846,17,400,487,1,0,1315,66,792,0,0,0,0,0,131,37,0,0,617,0,84,87,0,0,0,0,2,0,0,5,37,40,0,176,2659,684,463,67,51,7,33,18
5159,12970,SA,M,M45,682,0,362,3461,206,1841,0,142,551,602,74,369,3999,681,6,0,605,71,0,0,0,34,318,10,1564,40,1857,202,0,4,725,106,1010,0,0,0,0,0,0,142,0,16,501,34,261,324,0,17,0,0,67,3,2,2,104,204,0,61,3359,368,210,62,1,0,678,2
5161,4441,SA,M,M45,0,0,3,42,86,430,0,569,604,1050,109,52,1054,442,0,0,0,0,0,0,0,0,3,0,42,0,0,49,37,0,260,66,104,0,0,0,0,0,18,492,59,0,525,79,391,384,0,275,0,0,0,0,29,80,0,2,0,50,829,51,156,18,92,43,267,40
5162,15035,SA,J,J32,12,0,0,943,57,1808,48,1411,1046,5618,670,82,2144,1196,0,0,12,0,0,0,0,0,0,0,631,0,312,10,47,0,866,185,757,0,0,33,15,0,202,1183,26,0,1018,28,1146,2373,296,1599,204,0,212,33,339,86,6,32,0,44,1716,120,305,3,197,340,570,89
5163,6429,SA,J,J32,146,0,0,435,32,279,0,1041,330,2376,649,118,415,608,0,0,146,0,0,0,0,0,0,0,241,0,194,32,0,0,1,101,177,0,0,0,0,0,281,760,0,0,317,13,78,1164,98,820,216,0,87,27,476,59,52,48,0,18,281,0,133,1,106,247,128,127
5164,2503,SA,J,J32,0,0,0,0,0,27,0,380,1,1103,266,0,9,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,41,339,0,0,1,0,17,488,158,274,166,0,30,60,157,19,0,0,0,0,0,0,9,0,37,277,90,313
5165,2621,SA,J,J34,0,0,0,6,0,72,24,373,419,1085,86,0,382,174,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,33,29,0,0,0,24,0,2,371,0,0,418,1,58,350,8,622,47,0,0,40,46,0,0,0,0,0,75,38,228,41,129,32,0,13
5166,906,SA,J,J32,0,0,0,0,0,0,0,71,46,445,186,8,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,46,0,41,243,0,152,9,0,0,19,143,24,0,2,0,6,38,1,44,2,4,56,0,5
5167,2633,SA,M,M45,6,0,0,62,18,406,5,193,236,385,4,110,1011,197,0,0,2,4,0,0,0,0,0,0,20,0,42,18,0,0,85,96,225,0,0,0,5,0,4,189,0,0,236,0,39,259,0,87,0,0,4,0,0,0,4,16,0,90,421,296,270,24,58,70,60,9
5168,2543,SA,J,M45,0,0,0,35,135,258,0,245,147,795,93,92,452,291,0,0,0,0,0,0,0,0,0,0,14,0,21,135,0,0,0,169,89,0,0,0,0,0,44,201,0,0,131,16,87,407,50,251,0,0,1,41,51,0,13,1,0,78,420,6,26,0,17,123,107,44
5169,8700,SA,H,H26,0,0,0,158,1000,1526,0,2218,359,1035,268,73,1641,422,0,0,0,0,0,0,0,0,0,0,132,0,26,993,7,0,163,681,682,0,0,0,0,0,1036,1180,2,0,308,51,184,526,0,325,0,0,21,0,206,41,0,39,0,34,923,197,494,27,62,95,258,7
5170,529,SA,M,M45,0,0,0,1,0,7,0,7,40,27,13,78,356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,40,0,0,24,0,3,0,0,12,0,0,1,0,29,0,49,205,37,112,2,0,0,0,0
5171,2646,SA,M,L42,77,0,0,549,68,135,0,0,0,18,38,761,771,229,0,0,77,0,0,0,0,0,0,0,86,0,463,68,0,0,0,48,87,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,15,0,4,19,56,561,0,144,311,45,312,103,10,0,219,0
5172,1446,SA,L,D13,74,0,48,462,0,65,0,0,0,0,56,508,233,0,0,0,74,0,0,0,0,0,48,0,33,0,429,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10,47,340,4,117,105,47,78,3,0,0,0,0
5173,5901,SA,J,H26,0,0,3,235,60,921,0,1128,102,1411,182,212,1325,322,0,0,0,0,0,0,0,0,3,0,51,0,184,60,0,0,2,611,308,0,0,0,0,0,2,1126,0,0,102,0,8,957,0,446,0,0,109,20,41,12,61,131,0,20,281,138,661,245,99,67,156,0
5174,1434,SA,M,M47,50,0,0,114,2,165,0,38,1,147,246,241,369,61,0,0,50,0,0,0,0,0,0,0,38,0,76,2,0,0,20,69,76,0,0,0,0,0,0,38,0,0,1,0,0,147,0,0,0,0,187,30,13,16,34,132,9,66,74,1,253,41,40,21,0,0
5201,1098,SA,L,L42,48,0,0,70,260,72,0,0,0,31,91,452,74,0,0,0,48,0,0,0,0,0,0,0,49,0,21,260,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,80,0,0,11,15,380,3,54,68,1,5,0,0,0,0,0
5202,302,SA,L,F18,0,0,0,4,0,85,0,0,0,0,70,141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,80,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,2,35,78,11,17,0,0,0,0,0,2,0,0
5203,525,SA,L,N49,0,0,0,0,0,0,0,0,0,0,96,173,100,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,22,48,1,105,1,66,0,2,48,50,124,32,0,0
5204,2728,SA,M,M48,0,0,0,0,0,0,0,0,0,46,512,544,1020,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,7,37,0,468,0,417,10,117,38,1,262,719,305,226,75,0
5210,514,SA,L,L41,0,0,0,15,49,74,0,0,0,0,40,302,34,0,0,0,0,0,0,0,0,0,0,0,11,0,4,49,0,0,0,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,2,132,78,1,91,0,0,34,0,0,0,0,0
5211,10114,SA,M,M48,30,0,0,320,0,300,0,44,5,271,1023,1336,4083,2702,0,0,30,0,0,0,0,0,0,0,0,0,320,0,0,0,0,64,236,0,0,0,0,0,0,44,0,0,5,0,0,271,0,0,0,0,146,30,311,536,205,604,25,502,569,0,1381,2133,1229,246,1221,6
5212,1349,SA,M,M48,0,0,0,58,0,0,0,0,0,80,102,111,616,382,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,21,12,0,70,0,2,30,0,102,0,9,38,10,261,307,49,47,253,33
5213,894,SA,M,M48,29,0,0,74,21,5,0,0,0,0,55,317,332,61,0,0,0,29,0,0,0,0,0,0,0,0,74,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,37,51,152,2,112,53,0,81,198,61,0,0,0
5214,6249,SA,M,M48,0,0,0,60,0,58,0,2,0,144,1294,988,1956,1747,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,58,0,0,0,0,0,2,0,0,0,0,0,0,118,0,26,0,0,86,56,124,1028,72,663,9,244,51,18,582,1305,903,209,635,0
5220,105,SA,K,K40,0,0,0,0,0,0,0,0,0,44,54,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,9,0,0,45,0,0,7,0,0,0,0,0,0,0,0,0
5221,264,SA,K,K40,0,0,0,0,0,0,0,0,0,0,191,11,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,10,1,0,0,0,0,19,19,24,0,0
5222,656,SA,K,M48,0,0,0,0,0,0,0,0,0,0,249,76,172,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,48,126,0,10,50,16,0,0,0,172,64,95,0,0
5223,1742,SA,K,K40,0,0,0,0,0,3,0,0,0,48,862,601,25,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,196,88,107,471,47,176,348,30,0,0,8,17,162,41,0,0
5231,484,SA,L,L42,0,0,0,117,24,23,0,0,0,0,3,316,1,0,0,0,0,0,0,0,0,0,0,0,99,0,18,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,102,213,1,0,1,0,0,0,0,0,0,0
5232,164,SA,L,L42,46,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,2,0,0,0,0,0,0,0,0,0
5233,625,SA,D,D13,40,0,0,167,0,92,0,0,0,22,20,156,128,0,0,0,40,0,0,0,0,0,0,0,2,0,165,0,0,0,0,56,36,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,20,0,0,0,36,93,0,27,43,13,72,0,0,0,0,0
5234,551,SA,L,K37,0,0,0,115,0,72,0,0,0,2,137,158,67,0,0,0,0,0,0,0,0,0,0,0,28,0,87,0,0,0,0,19,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,106,0,0,31,79,69,0,10,26,3,38,0,0,0,0,0
5235,1198,SA,L,L42,1,0,0,20,0,0,0,0,0,81,269,710,102,15,0,1,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,114,5,75,75,162,373,86,89,4,0,98,0,0,15,0,0
5236,194,SA,L,L43,0,0,0,0,0,0,0,0,0,44,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,4,0,0,0,22,48,76,0,0,0,0,0,0,0,0,0
5237,188,SA,L,L43,0,0,0,0,0,0,0,0,0,0,52,127,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,4,24,26,77,0,0,0,0,0,7,2,0,0
5238,2439,SA,K,K40,0,0,0,3,0,1,0,0,0,13,1476,369,33,544,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,88,0,448,940,76,28,149,116,0,0,10,23,17,390,137,0
5240,244,SA,L,L42,0,0,0,52,0,0,0,0,0,0,0,188,4,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,83,0,55,4,0,0,0,0,0,0,0
5241,1147,SA,K,K37,3,0,0,67,1,139,0,8,0,21,299,254,227,128,0,0,3,0,0,0,0,0,0,0,1,0,66,1,0,0,0,67,72,0,0,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,281,0,0,18,90,110,0,54,120,4,103,0,0,59,69,0
5242,728,SA,A,A03,218,0,0,46,56,9,0,0,0,22,14,186,146,31,0,0,218,0,0,0,0,0,0,0,44,0,2,56,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,14,0,0,0,14,74,1,97,98,0,43,5,31,0,0,0
5243,414,SA,D,D13,107,0,0,135,0,0,0,0,0,0,0,57,100,15,0,0,101,6,0,0,0,0,0,0,10,17,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,1,1,56,10,34,0,15,0,0,0
5244,2040,SA,M,D13,156,0,4,432,0,229,0,101,4,28,115,461,470,40,0,0,156,0,0,0,0,0,4,0,159,0,273,0,0,0,0,116,113,0,0,0,0,0,101,0,0,0,4,0,0,28,0,0,0,0,62,0,9,44,223,140,2,96,207,65,121,77,10,30,0,0
5245,1234,SA,M,D13,238,0,0,312,0,27,0,0,7,2,18,201,409,20,0,0,238,0,0,0,0,0,0,0,6,1,305,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,10,0,0,8,1,193,0,7,91,77,97,144,0,0,20,0
5250,1428,SA,D,D13,138,0,1,595,61,264,0,8,19,46,27,36,233,0,0,0,138,0,0,0,0,0,1,0,110,0,485,61,0,0,2,76,186,0,0,0,0,0,0,8,0,0,19,0,0,46,0,0,0,0,27,0,0,0,20,6,0,10,113,48,72,0,0,0,0,0
5251,9697,SA,E,E14,339,0,0,634,2025,1103,0,1850,619,1109,272,299,631,816,0,0,339,0,0,0,0,0,0,0,226,0,408,2000,25,0,109,543,451,0,0,0,0,0,1379,471,0,0,619,0,45,556,0,403,105,0,142,26,87,17,5,245,2,47,303,44,274,10,222,184,409,1
5252,2697,SA,F,E14,40,0,0,281,348,511,0,184,65,188,272,479,326,3,0,0,40,0,0,0,0,0,0,0,66,0,215,348,0,0,0,253,258,0,0,0,0,0,2,182,0,0,65,0,0,97,0,91,0,1,259,0,1,11,315,127,5,32,215,35,76,0,3,0,0,0
5253,8562,SA,K,K39,43,0,0,40,1,52,0,599,0,2131,3413,1016,122,1145,0,0,43,0,0,0,0,0,0,0,16,0,24,1,0,0,0,50,0,2,0,0,0,0,109,467,23,0,0,0,1,308,0,720,1102,49,789,490,1501,584,356,217,253,190,35,5,78,4,156,674,314,1
5254,1091,SA,L,L43,0,0,0,3,0,58,0,11,0,182,210,626,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,58,0,0,0,0,0,0,0,11,0,0,0,0,0,131,0,51,0,0,46,0,0,164,127,48,342,109,1,0,0,0,0,0,0,0
5255,4328,SA,L,L42,12,0,0,309,69,276,0,54,0,200,594,1646,648,520,0,0,12,0,0,0,0,0,0,0,16,0,293,69,0,0,0,144,132,0,0,0,0,0,0,54,0,0,0,0,0,139,0,61,0,0,256,22,85,231,490,784,60,312,192,0,400,56,112,321,87,0
5256,1195,SA,K,K40,0,0,0,0,0,0,0,0,0,0,746,163,22,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,715,0,85,13,65,0,0,15,7,163,98,3,0
5259,691,SA,K,K40,0,0,0,0,0,0,0,0,0,67,423,173,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,118,0,0,305,4,24,128,17,0,0,0,28,0,0,0,0
5260,829,SA,K,K39,0,0,0,0,0,0,0,0,0,23,529,133,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,5,83,328,113,0,1,66,66,0,0,1,0,34,83,26,0
5261,177,SA,L,L43,0,0,0,0,0,0,0,0,0,0,34,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,143,0,0,0,0,0,0,0,0,0
5262,148,SA,L,L43,0,0,0,0,0,0,0,0,0,0,0,137,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,127,0,0,0,0,0,0,11,0,0
5263,106,SA,L,L43,0,0,0,0,0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,36,64,0,0,0,0,0,0,0,0,0
5264,702,SA,K,K40,0,0,0,0,0,0,0,0,0,92,432,115,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,64,0,62,49,0,321,0,36,73,6,0,0,0,0,0,57,6,0
5265,233,SA,L,L43,0,0,0,0,0,0,0,0,0,0,78,129,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,1,128,0,0,0,0,0,0,26,0,0
5266,313,SA,L,L43,0,0,0,0,0,0,0,0,0,11,100,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,25,0,72,1,0,200,1,0,0,0,0,0,0,0,0
5267,686,SA,K,L43,0,0,0,0,0,0,0,0,0,30,309,288,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,98,52,78,81,54,1,228,5,0,0,0,0,0,49,10,0
5268,1541,SA,K,K38,0,0,0,0,0,0,0,0,0,113,1004,374,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,48,171,330,384,74,45,125,10,228,11,3,0,0,0,0,0,47,0
5269,91,SA,L,L43,0,0,0,0,0,0,0,0,0,35,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,16,0,1,0,39,0,0,0,0,0,0,0,0,0
5270,181,SA,L,L43,0,0,0,0,0,0,0,0,0,0,37,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,4,131,0,0,0,0,0,0,0,0,0
5271,3097,SA,K,K38,0,0,0,1,0,7,0,64,0,156,1990,781,2,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,74,82,173,589,810,200,218,282,37,458,4,0,0,2,0,29,52,15,0
5272,332,SA,L,L43,0,0,0,0,0,0,0,0,0,0,93,229,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,53,39,4,186,0,0,0,0,0,0,10,0,0
5273,43,SA,L,L43,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
5275,1430,SA,K,K40,0,0,0,0,0,0,0,0,0,0,843,308,99,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,150,96,49,524,20,44,176,68,0,0,39,60,180,0,0,0
5276,1386,SA,M,M48,0,0,0,7,3,1,0,0,0,0,424,365,466,120,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,20,2,263,181,108,72,4,26,0,88,352,75,0,45,0
5277,1357,SA,K,K40,0,0,0,0,0,0,0,0,0,74,935,284,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,289,69,196,381,32,5,242,5,1,0,10,0,0,53,0,0
5278,338,SA,K,K40,0,0,0,0,0,0,0,0,0,48,182,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,26,0,24,132,0,3,105,0,0,0,0,0,0,0,0,0
5279,278,SA,K,L43,0,0,0,0,0,0,0,0,0,0,159,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,95,0,8,111,0,0,0,0,0,0,0,0,0
5280,3752,SA,K,L43,1,0,0,0,0,0,0,0,0,268,1723,1168,104,488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,32,204,0,370,162,490,701,261,150,742,15,0,0,66,38,147,303,38,0
5290,11677,SA,K,K37,5,0,0,29,102,530,0,21,1,2272,6410,948,385,974,0,0,2,3,0,0,0,0,0,0,5,0,24,102,0,0,1,504,25,0,0,0,0,0,0,21,0,0,1,0,0,336,0,392,1544,253,2260,1912,1511,474,665,16,52,215,280,20,75,10,98,815,59,2
5291,2518,SA,L,L41,5,0,0,8,22,17,0,0,0,0,615,1746,36,69,0,0,5,0,0,0,0,0,0,0,0,0,8,22,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,158,22,19,398,948,131,633,34,0,0,25,11,67,0,2,0
5301,362,SA,L,L43,0,0,0,0,0,0,0,0,0,0,82,246,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,0,0,246,0,0,0,0,0,0,34,0,0
5302,393,SA,K,K40,0,0,0,0,0,0,0,0,0,57,242,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,63,11,11,157,8,0,86,0,0,0,0,0,0,0,0,0
5303,39,SA,K,K40,0,0,0,0,0,0,0,0,0,0,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,10,0,0,0,0,0,0,0,0,0
5304,352,SA,K,K39,0,0,0,0,0,0,0,0,0,0,289,31,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,82,102,87,0,0,31,0,0,0,0,0,0,32,0,0
5306,43,SA,L,L43,0,0,0,0,0,0,0,0,0,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,0,0,0,0,0,0,0,0,0
5307,326,SA,K,K40,0,0,0,0,0,0,0,0,0,14,151,96,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,148,0,0,96,0,0,0,0,0,0,65,0,0
5308,48,SA,L,L43,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0
5309,18,SA,L,L43,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
5310,45,SA,K,K37,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5311,208,SA,L,L43,0,0,0,0,0,0,0,0,0,0,14,145,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,145,0,0,0,0,0,0,49,0,0
5320,486,SA,K,K40,0,0,0,0,0,0,0,0,0,31,370,25,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,77,293,0,0,23,2,0,0,0,5,0,55,0,0
5321,201,SA,K,K40,0,0,0,0,0,0,0,0,0,0,154,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,106,0,0,3,1,0,0,0,0,0,43,0,0
5322,357,SA,K,K40,0,0,0,0,0,0,0,0,0,0,196,122,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,167,0,7,115,0,0,0,0,0,0,39,0,0
5330,1326,SA,K,K40,0,0,0,0,0,0,0,0,0,82,758,332,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,0,38,156,248,316,64,5,235,28,0,0,0,0,0,63,91,0
5331,137,SA,K,K40,0,0,0,0,0,0,0,0,0,0,89,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,2,46,0,0,0,0,0,0,0,0,0
